object_id,class,split,object_path
20,banana,train,banana/banana_025/pc10K.npz
21,banana,train,banana/banana_026/pc10K.npz
22,banana,train,banana/banana_027/pc10K.npz
23,banana,test,banana/banana_028/pc10K.npz
24,banana,test,banana/banana_029/pc10K.npz
25,banana,test,banana/banana_030/pc10K.npz
26,banana,test,banana/banana_031/pc10K.npz
27,banana,test,banana/banana_032/pc10K.npz
28,banana,test,banana/banana_033/pc10K.npz
0,bicycle,train,bicycle/bicycle_000/pc10K.npz
1,bicycle,train,bicycle/bicycle_001/pc10K.npz
2,bicycle,train,bicycle/bicycle_002/pc10K.npz
3,bicycle,train,bicycle/bicycle_004/pc10K.npz
4,bicycle,train,bicycle/bicycle_005/pc10K.npz
5,bicycle,train,bicycle/bicycle_006/pc10K.npz
6,bicycle,train,bicycle/bicycle_007/pc10K.npz
7,bicycle,train,bicycle/bicycle_008/pc10K.npz
8,bicycle,train,bicycle/bicycle_009/pc10K.npz
9,bicycle,train,bicycle/bicycle_010/pc10K.npz
10,bicycle,train,bicycle/bicycle_011/pc10K.npz
11,bicycle,train,bicycle/bicycle_012/pc10K.npz
12,bicycle,test,bicycle/bicycle_013/pc10K.npz
13,bicycle,test,bicycle/bicycle_014/pc10K.npz
14,bicycle,test,bicycle/bicycle_015/pc10K.npz
15,bicycle,test,bicycle/bicycle_016/pc10K.npz
0,boat,train,boat/boat_000/pc10K.npz
1,boat,train,boat/boat_002/pc10K.npz
2,boat,train,boat/boat_003/pc10K.npz
3,boat,train,boat/boat_004/pc10K.npz
4,boat,train,boat/boat_005/pc10K.npz
5,boat,train,boat/boat_006/pc10K.npz
6,boat,train,boat/boat_007/pc10K.npz
7,boat,train,boat/boat_008/pc10K.npz
8,boat,train,boat/boat_009/pc10K.npz
9,boat,train,boat/boat_010/pc10K.npz
10,boat,train,boat/boat_011/pc10K.npz
11,boat,train,boat/boat_012/pc10K.npz
12,boat,train,boat/boat_013/pc10K.npz
13,boat,train,boat/boat_014/pc10K.npz
14,boat,train,boat/boat_015/pc10K.npz
15,boat,train,boat/boat_016/pc10K.npz
16,boat,train,boat/boat_017/pc10K.npz
17,boat,train,boat/boat_018/pc10K.npz
18,boat,train,boat/boat_019/pc10K.npz
19,boat,train,boat/boat_020/pc10K.npz
20,boat,train,boat/boat_021/pc10K.npz
21,boat,train,boat/boat_022/pc10K.npz
22,boat,train,boat/boat_023/pc10K.npz
23,boat,train,boat/boat_024/pc10K.npz
24,boat,train,boat/boat_025/pc10K.npz
25,boat,train,boat/boat_026/pc10K.npz
26,boat,train,boat/boat_027/pc10K.npz
27,boat,train,boat/boat_028/pc10K.npz
28,boat,train,boat/boat_029/pc10K.npz
29,boat,test,boat/boat_030/pc10K.npz
30,boat,test,boat/boat_031/pc10K.npz
31,boat,test,boat/boat_032/pc10K.npz
32,boat,test,boat/boat_033/pc10K.npz
33,boat,test,boat/boat_034/pc10K.npz
34,boat,test,boat/boat_035/pc10K.npz
35,boat,test,boat/boat_036/pc10K.npz
36,boat,test,boat/boat_037/pc10K.npz
0,bottle,train,bottle/bottle_000/pc10K.npz
1,bottle,train,bottle/bottle_001/pc10K.npz
2,bottle,train,bottle/bottle_002/pc10K.npz
3,bottle,train,bottle/bottle_004/pc10K.npz
4,bottle,train,bottle/bottle_005/pc10K.npz
5,bottle,train,bottle/bottle_006/pc10K.npz
6,bottle,train,bottle/bottle_007/pc10K.npz
7,bottle,train,bottle/bottle_008/pc10K.npz
8,bottle,train,bottle/bottle_009/pc10K.npz
9,bottle,train,bottle/bottle_010/pc10K.npz
10,bottle,train,bottle/bottle_011/pc10K.npz
11,bottle,train,bottle/bottle_012/pc10K.npz
12,bottle,train,bottle/bottle_014/pc10K.npz
13,bottle,train,bottle/bottle_015/pc10K.npz
14,bottle,train,bottle/bottle_016/pc10K.npz
15,bottle,train,bottle/bottle_017/pc10K.npz
16,bottle,train,bottle/bottle_018/pc10K.npz
17,bottle,train,bottle/bottle_019/pc10K.npz
18,bottle,train,bottle/bottle_020/pc10K.npz
19,bottle,train,bottle/bottle_021/pc10K.npz
20,bottle,train,bottle/bottle_022/pc10K.npz
21,bottle,train,bottle/bottle_023/pc10K.npz
22,bottle,train,bottle/bottle_024/pc10K.npz
23,bottle,train,bottle/bottle_027/pc10K.npz
24,bottle,train,bottle/bottle_028/pc10K.npz
25,bottle,train,bottle/bottle_029/pc10K.npz
26,bottle,train,bottle/bottle_030/pc10K.npz
27,bottle,train,bottle/bottle_031/pc10K.npz
28,bottle,train,bottle/bottle_032/pc10K.npz
29,bottle,train,bottle/bottle_033/pc10K.npz
30,bottle,train,bottle/bottle_035/pc10K.npz
31,bottle,train,bottle/bottle_036/pc10K.npz
32,bottle,train,bottle/bottle_037/pc10K.npz
33,bottle,train,bottle/bottle_038/pc10K.npz
34,bottle,train,bottle/bottle_039/pc10K.npz
35,bottle,train,bottle/bottle_040/pc10K.npz
36,bottle,train,bottle/bottle_041/pc10K.npz
37,bottle,train,bottle/bottle_042/pc10K.npz
38,bottle,train,bottle/bottle_043/pc10K.npz
39,bottle,train,bottle/bottle_044/pc10K.npz
40,bottle,train,bottle/bottle_045/pc10K.npz
41,bottle,train,bottle/bottle_046/pc10K.npz
42,bottle,train,bottle/bottle_047/pc10K.npz
43,bottle,train,bottle/bottle_048/pc10K.npz
44,bottle,train,bottle/bottle_049/pc10K.npz
45,bottle,train,bottle/bottle_050/pc10K.npz
46,bottle,train,bottle/bottle_051/pc10K.npz
47,bottle,train,bottle/bottle_052/pc10K.npz
48,bottle,train,bottle/bottle_053/pc10K.npz
49,bottle,train,bottle/bottle_054/pc10K.npz
50,bottle,train,bottle/bottle_055/pc10K.npz
51,bottle,train,bottle/bottle_056/pc10K.npz
52,bottle,train,bottle/bottle_057/pc10K.npz
53,bottle,train,bottle/bottle_058/pc10K.npz
54,bottle,train,bottle/bottle_059/pc10K.npz
55,bottle,train,bottle/bottle_060/pc10K.npz
56,bottle,train,bottle/bottle_061/pc10K.npz
57,bottle,train,bottle/bottle_062/pc10K.npz
58,bottle,train,bottle/bottle_063/pc10K.npz
59,bottle,train,bottle/bottle_064/pc10K.npz
60,bottle,train,bottle/bottle_065/pc10K.npz
61,bottle,train,bottle/bottle_066/pc10K.npz
62,bottle,train,bottle/bottle_067/pc10K.npz
63,bottle,train,bottle/bottle_068/pc10K.npz
64,bottle,train,bottle/bottle_069/pc10K.npz
65,bottle,train,bottle/bottle_070/pc10K.npz
66,bottle,train,bottle/bottle_071/pc10K.npz
67,bottle,train,bottle/bottle_072/pc10K.npz
68,bottle,train,bottle/bottle_073/pc10K.npz
69,bottle,train,bottle/bottle_074/pc10K.npz
70,bottle,train,bottle/bottle_075/pc10K.npz
71,bottle,train,bottle/bottle_076/pc10K.npz
72,bottle,train,bottle/bottle_078/pc10K.npz
73,bottle,train,bottle/bottle_079/pc10K.npz
74,bottle,train,bottle/bottle_080/pc10K.npz
75,bottle,train,bottle/bottle_081/pc10K.npz
76,bottle,train,bottle/bottle_082/pc10K.npz
77,bottle,train,bottle/bottle_083/pc10K.npz
78,bottle,train,bottle/bottle_084/pc10K.npz
79,bottle,train,bottle/bottle_085/pc10K.npz
80,bottle,train,bottle/bottle_086/pc10K.npz
81,bottle,train,bottle/bottle_087/pc10K.npz
82,bottle,train,bottle/bottle_088/pc10K.npz
83,bottle,train,bottle/bottle_089/pc10K.npz
84,bottle,test,bottle/bottle_090/pc10K.npz
85,bottle,test,bottle/bottle_091/pc10K.npz
86,bottle,test,bottle/bottle_092/pc10K.npz
87,bottle,test,bottle/bottle_093/pc10K.npz
88,bottle,test,bottle/bottle_094/pc10K.npz
89,bottle,test,bottle/bottle_095/pc10K.npz
90,bottle,test,bottle/bottle_096/pc10K.npz
91,bottle,test,bottle/bottle_097/pc10K.npz
92,bottle,test,bottle/bottle_098/pc10K.npz
93,bottle,test,bottle/bottle_099/pc10K.npz
94,bottle,test,bottle/bottle_100/pc10K.npz
95,bottle,test,bottle/bottle_101/pc10K.npz
96,bottle,test,bottle/bottle_102/pc10K.npz
97,bottle,test,bottle/bottle_103/pc10K.npz
98,bottle,test,bottle/bottle_104/pc10K.npz
99,bottle,test,bottle/bottle_105/pc10K.npz
100,bottle,test,bottle/bottle_106/pc10K.npz
101,bottle,test,bottle/bottle_107/pc10K.npz
102,bottle,test,bottle/bottle_108/pc10K.npz
103,bottle,test,bottle/bottle_109/pc10K.npz
104,bottle,test,bottle/bottle_110/pc10K.npz
0,bowl,train,bowl/bowl_000/pc10K.npz
1,bowl,train,bowl/bowl_002/pc10K.npz
2,bowl,train,bowl/bowl_003/pc10K.npz
3,bowl,train,bowl/bowl_004/pc10K.npz
4,bowl,train,bowl/bowl_005/pc10K.npz
5,bowl,train,bowl/bowl_006/pc10K.npz
6,bowl,train,bowl/bowl_007/pc10K.npz
7,bowl,train,bowl/bowl_009/pc10K.npz
8,bowl,train,bowl/bowl_010/pc10K.npz
9,bowl,train,bowl/bowl_011/pc10K.npz
10,bowl,train,bowl/bowl_013/pc10K.npz
11,bowl,train,bowl/bowl_014/pc10K.npz
12,bowl,train,bowl/bowl_015/pc10K.npz
13,bowl,train,bowl/bowl_016/pc10K.npz
14,bowl,train,bowl/bowl_017/pc10K.npz
15,bowl,train,bowl/bowl_018/pc10K.npz
16,bowl,train,bowl/bowl_019/pc10K.npz
17,bowl,train,bowl/bowl_020/pc10K.npz
18,bowl,train,bowl/bowl_021/pc10K.npz
19,bowl,train,bowl/bowl_022/pc10K.npz
20,bowl,test,bowl/bowl_023/pc10K.npz
21,bowl,test,bowl/bowl_024/pc10K.npz
22,bowl,test,bowl/bowl_025/pc10K.npz
23,bowl,test,bowl/bowl_026/pc10K.npz
24,bowl,test,bowl/bowl_027/pc10K.npz
0,bread,train,bread/bread_000/pc10K.npz
1,bread,train,bread/bread_001/pc10K.npz
2,bread,train,bread/bread_002/pc10K.npz
3,bread,train,bread/bread_003/pc10K.npz
4,bread,train,bread/bread_004/pc10K.npz
5,bread,train,bread/bread_005/pc10K.npz
6,bread,train,bread/bread_006/pc10K.npz
7,bread,train,bread/bread_007/pc10K.npz
8,bread,train,bread/bread_008/pc10K.npz
9,bread,train,bread/bread_009/pc10K.npz
10,bread,train,bread/bread_010/pc10K.npz
11,bread,train,bread/bread_011/pc10K.npz
12,bread,train,bread/bread_012/pc10K.npz
13,bread,train,bread/bread_013/pc10K.npz
14,bread,train,bread/bread_014/pc10K.npz
15,bread,train,bread/bread_015/pc10K.npz
16,bread,train,bread/bread_016/pc10K.npz
17,bread,train,bread/bread_017/pc10K.npz
18,bread,train,bread/bread_018/pc10K.npz
19,bread,train,bread/bread_019/pc10K.npz
20,bread,train,bread/bread_020/pc10K.npz
21,bread,train,bread/bread_021/pc10K.npz
22,bread,train,bread/bread_022/pc10K.npz
23,bread,train,bread/bread_023/pc10K.npz
24,bread,train,bread/bread_024/pc10K.npz
25,bread,train,bread/bread_025/pc10K.npz
26,bread,train,bread/bread_026/pc10K.npz
27,bread,train,bread/bread_027/pc10K.npz
28,bread,train,bread/bread_028/pc10K.npz
29,bread,train,bread/bread_029/pc10K.npz
30,bread,test,bread/bread_030/pc10K.npz
31,bread,test,bread/bread_031/pc10K.npz
32,bread,test,bread/bread_032/pc10K.npz
33,bread,test,bread/bread_033/pc10K.npz
34,bread,test,bread/bread_034/pc10K.npz
35,bread,test,bread/bread_035/pc10K.npz
36,bread,test,bread/bread_036/pc10K.npz
37,bread,test,bread/bread_037/pc10K.npz
0,bunny,train,bunny/bunny_000/pc10K.npz
1,bunny,train,bunny/bunny_001/pc10K.npz
2,bunny,train,bunny/bunny_002/pc10K.npz
3,bunny,train,bunny/bunny_003/pc10K.npz
4,bunny,train,bunny/bunny_004/pc10K.npz
5,bunny,train,bunny/bunny_005/pc10K.npz
6,bunny,train,bunny/bunny_006/pc10K.npz
7,bunny,train,bunny/bunny_007/pc10K.npz
8,bunny,train,bunny/bunny_008/pc10K.npz
9,bunny,train,bunny/bunny_009/pc10K.npz
10,bunny,train,bunny/bunny_010/pc10K.npz
11,bunny,train,bunny/bunny_011/pc10K.npz
12,bunny,train,bunny/bunny_012/pc10K.npz
13,bunny,train,bunny/bunny_013/pc10K.npz
14,bunny,train,bunny/bunny_015/pc10K.npz
15,bunny,train,bunny/bunny_017/pc10K.npz
16,bunny,train,bunny/bunny_018/pc10K.npz
17,bunny,train,bunny/bunny_019/pc10K.npz
18,bunny,train,bunny/bunny_020/pc10K.npz
19,bunny,test,bunny/bunny_021/pc10K.npz
20,bunny,test,bunny/bunny_022/pc10K.npz
21,bunny,test,bunny/bunny_023/pc10K.npz
22,bunny,test,bunny/bunny_024/pc10K.npz
23,bunny,test,bunny/bunny_026/pc10K.npz
0,bus,train,bus/bus_000/pc10K.npz
1,bus,train,bus/bus_001/pc10K.npz
2,bus,train,bus/bus_002/pc10K.npz
3,bus,train,bus/bus_003/pc10K.npz
4,bus,train,bus/bus_004/pc10K.npz
5,bus,train,bus/bus_005/pc10K.npz
6,bus,train,bus/bus_006/pc10K.npz
7,bus,train,bus/bus_007/pc10K.npz
8,bus,train,bus/bus_008/pc10K.npz
9,bus,train,bus/bus_009/pc10K.npz
10,bus,train,bus/bus_010/pc10K.npz
11,bus,train,bus/bus_011/pc10K.npz
12,bus,train,bus/bus_012/pc10K.npz
13,bus,train,bus/bus_013/pc10K.npz
14,bus,test,bus/bus_014/pc10K.npz
15,bus,test,bus/bus_015/pc10K.npz
16,bus,test,bus/bus_016/pc10K.npz
17,bus,test,bus/bus_017/pc10K.npz
0,butterfly,train,butterfly/butterfly_000/pc10K.npz
1,butterfly,train,butterfly/butterfly_001/pc10K.npz
2,butterfly,train,butterfly/butterfly_002/pc10K.npz
3,butterfly,train,butterfly/butterfly_003/pc10K.npz
4,butterfly,train,butterfly/butterfly_004/pc10K.npz
5,butterfly,train,butterfly/butterfly_005/pc10K.npz
6,butterfly,train,butterfly/butterfly_006/pc10K.npz
7,butterfly,train,butterfly/butterfly_007/pc10K.npz
8,butterfly,train,butterfly/butterfly_008/pc10K.npz
9,butterfly,train,butterfly/butterfly_009/pc10K.npz
10,butterfly,train,butterfly/butterfly_010/pc10K.npz
11,butterfly,train,butterfly/butterfly_011/pc10K.npz
12,butterfly,train,butterfly/butterfly_012/pc10K.npz
13,butterfly,train,butterfly/butterfly_013/pc10K.npz
14,butterfly,test,butterfly/butterfly_014/pc10K.npz
15,butterfly,test,butterfly/butterfly_015/pc10K.npz
16,butterfly,test,butterfly/butterfly_016/pc10K.npz
17,butterfly,test,butterfly/butterfly_017/pc10K.npz
0,cake,train,cake/cake_000/pc10K.npz
1,cake,train,cake/cake_001/pc10K.npz
2,cake,train,cake/cake_002/pc10K.npz
3,cake,train,cake/cake_003/pc10K.npz
4,cake,train,cake/cake_004/pc10K.npz
5,cake,train,cake/cake_005/pc10K.npz
6,cake,train,cake/cake_006/pc10K.npz
7,cake,train,cake/cake_007/pc10K.npz
8,cake,train,cake/cake_008/pc10K.npz
9,cake,train,cake/cake_009/pc10K.npz
10,cake,train,cake/cake_010/pc10K.npz
11,cake,train,cake/cake_011/pc10K.npz
12,cake,train,cake/cake_012/pc10K.npz
13,cake,train,cake/cake_013/pc10K.npz
14,cake,train,cake/cake_014/pc10K.npz
15,cake,train,cake/cake_015/pc10K.npz
16,cake,train,cake/cake_016/pc10K.npz
17,cake,train,cake/cake_017/pc10K.npz
18,cake,train,cake/cake_018/pc10K.npz
19,cake,train,cake/cake_019/pc10K.npz
20,cake,train,cake/cake_020/pc10K.npz
21,cake,train,cake/cake_021/pc10K.npz
22,cake,train,cake/cake_022/pc10K.npz
23,cake,train,cake/cake_023/pc10K.npz
24,cake,train,cake/cake_024/pc10K.npz
25,cake,train,cake/cake_025/pc10K.npz
26,cake,train,cake/cake_026/pc10K.npz
27,cake,train,cake/cake_027/pc10K.npz
28,cake,train,cake/cake_028/pc10K.npz
29,cake,train,cake/cake_029/pc10K.npz
30,cake,train,cake/cake_030/pc10K.npz
31,cake,train,cake/cake_031/pc10K.npz
32,cake,train,cake/cake_032/pc10K.npz
33,cake,train,cake/cake_033/pc10K.npz
34,cake,train,cake/cake_034/pc10K.npz
35,cake,train,cake/cake_035/pc10K.npz
36,cake,train,cake/cake_036/pc10K.npz
37,cake,train,cake/cake_037/pc10K.npz
38,cake,test,cake/cake_038/pc10K.npz
39,cake,test,cake/cake_039/pc10K.npz
40,cake,test,cake/cake_040/pc10K.npz
41,cake,test,cake/cake_041/pc10K.npz
42,cake,test,cake/cake_042/pc10K.npz
43,cake,test,cake/cake_043/pc10K.npz
44,cake,test,cake/cake_044/pc10K.npz
45,cake,test,cake/cake_045/pc10K.npz
46,cake,test,cake/cake_046/pc10K.npz
47,cake,test,cake/cake_047/pc10K.npz
0,candy,train,candy/candy_000/pc10K.npz
1,candy,train,candy/candy_001/pc10K.npz
2,candy,train,candy/candy_002/pc10K.npz
3,candy,train,candy/candy_003/pc10K.npz
4,candy,train,candy/candy_004/pc10K.npz
5,candy,train,candy/candy_005/pc10K.npz
6,candy,train,candy/candy_006/pc10K.npz
7,candy,train,candy/candy_007/pc10K.npz
8,candy,train,candy/candy_008/pc10K.npz
9,candy,train,candy/candy_009/pc10K.npz
10,candy,train,candy/candy_010/pc10K.npz
11,candy,train,candy/candy_011/pc10K.npz
12,candy,train,candy/candy_012/pc10K.npz
13,candy,train,candy/candy_013/pc10K.npz
14,candy,train,candy/candy_014/pc10K.npz
15,candy,train,candy/candy_015/pc10K.npz
16,candy,train,candy/candy_016/pc10K.npz
17,candy,train,candy/candy_017/pc10K.npz
18,candy,train,candy/candy_018/pc10K.npz
19,candy,train,candy/candy_019/pc10K.npz
20,candy,train,candy/candy_020/pc10K.npz
21,candy,train,candy/candy_021/pc10K.npz
22,candy,train,candy/candy_022/pc10K.npz
23,candy,train,candy/candy_023/pc10K.npz
24,candy,train,candy/candy_024/pc10K.npz
25,candy,train,candy/candy_025/pc10K.npz
26,candy,train,candy/candy_026/pc10K.npz
27,candy,train,candy/candy_027/pc10K.npz
28,candy,train,candy/candy_028/pc10K.npz
29,candy,train,candy/candy_029/pc10K.npz
30,candy,train,candy/candy_030/pc10K.npz
31,candy,train,candy/candy_031/pc10K.npz
32,candy,train,candy/candy_032/pc10K.npz
33,candy,train,candy/candy_033/pc10K.npz
34,candy,train,candy/candy_034/pc10K.npz
35,candy,train,candy/candy_035/pc10K.npz
36,candy,train,candy/candy_036/pc10K.npz
37,candy,train,candy/candy_037/pc10K.npz
38,candy,train,candy/candy_038/pc10K.npz
39,candy,train,candy/candy_039/pc10K.npz
40,candy,train,candy/candy_040/pc10K.npz
41,candy,train,candy/candy_041/pc10K.npz
42,candy,train,candy/candy_042/pc10K.npz
43,candy,train,candy/candy_043/pc10K.npz
44,candy,test,candy/candy_044/pc10K.npz
45,candy,test,candy/candy_045/pc10K.npz
46,candy,test,candy/candy_046/pc10K.npz
47,candy,test,candy/candy_047/pc10K.npz
48,candy,test,candy/candy_048/pc10K.npz
49,candy,test,candy/candy_049/pc10K.npz
50,candy,test,candy/candy_050/pc10K.npz
51,candy,test,candy/candy_051/pc10K.npz
52,candy,test,candy/candy_052/pc10K.npz
53,candy,test,candy/candy_053/pc10K.npz
54,candy,test,candy/candy_054/pc10K.npz
55,candy,test,candy/candy_055/pc10K.npz
0,car,train,car/car_000/pc10K.npz
1,car,train,car/car_001/pc10K.npz
2,car,train,car/car_002/pc10K.npz
3,car,train,car/car_003/pc10K.npz
4,car,train,car/car_004/pc10K.npz
5,car,train,car/car_005/pc10K.npz
6,car,train,car/car_006/pc10K.npz
7,car,train,car/car_007/pc10K.npz
8,car,train,car/car_008/pc10K.npz
9,car,train,car/car_009/pc10K.npz
10,car,train,car/car_010/pc10K.npz
11,car,train,car/car_011/pc10K.npz
12,car,train,car/car_012/pc10K.npz
13,car,train,car/car_013/pc10K.npz
14,car,train,car/car_014/pc10K.npz
15,car,train,car/car_015/pc10K.npz
16,car,train,car/car_016/pc10K.npz
17,car,train,car/car_017/pc10K.npz
18,car,train,car/car_018/pc10K.npz
19,car,train,car/car_019/pc10K.npz
20,car,train,car/car_020/pc10K.npz
21,car,train,car/car_021/pc10K.npz
22,car,test,car/car_022/pc10K.npz
23,car,test,car/car_023/pc10K.npz
24,car,test,car/car_024/pc10K.npz
25,car,test,car/car_025/pc10K.npz
26,car,test,car/car_026/pc10K.npz
27,car,test,car/car_027/pc10K.npz
0,cat,train,cat/cat_000/pc10K.npz
1,cat,train,cat/cat_001/pc10K.npz
2,cat,train,cat/cat_002/pc10K.npz
3,cat,train,cat/cat_003/pc10K.npz
4,cat,train,cat/cat_004/pc10K.npz
5,cat,train,cat/cat_005/pc10K.npz
6,cat,train,cat/cat_006/pc10K.npz
7,cat,train,cat/cat_008/pc10K.npz
8,cat,train,cat/cat_009/pc10K.npz
9,cat,train,cat/cat_010/pc10K.npz
10,cat,train,cat/cat_011/pc10K.npz
